Dates,HDFCLIFE.NS Y,HDFCAMC.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of HDFCAMC.NS X,Effective Margin of HDFCLIFE.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of HDFCLIFE.NS X,Effective Investment of HDFCLIFE.NS Y,Multiplier X,Multiplier Y
2022-11-30,590.5999755859375,2187.10009765625,0.0870157446428653,2.515317558482934,588.0846580274546,,0.0486354948847235,,,,,,,,,,,,,,,
2022-12-01,596.4500122070312,2199.89990234375,0.227760661312821,6.583759685018322,589.8662525220129,,0.0497419313001996,,,,,,,,,,,,,,,
2022-12-02,589.8499755859375,2193.949951171875,0.0277983422963843,0.8035337219796475,589.0464418639579,,0.0488793738345088,,,,,,,,,,,,,,,
2022-12-05,588.9000244140625,2186.800048828125,0.029694608828887,0.8582780723492078,588.0417463417133,,0.0468725530415856,,,,,,,,,,,,,,,
2022-12-06,586.7999877929688,2192.0,-0.0678364617629833,-1.960753328336068,588.7607411213048,,0.0466538812642594,,,,,,,,,,,,,,,
2022-12-07,581.7999877929688,2273.800048828125,-0.6330470061386195,-18.30606214424597,600.1060499372147,,0.0486735451584285,,,,,,,,,,,,,,,
2022-12-08,577.5,2295.35009765625,-0.8844898228196423,-25.57779189334417,603.0777918933442,,0.0536339582337703,,,,,,,,,,,,,,,
2022-12-09,579.5999755859375,2253.050048828125,-0.6078354948931114,-17.571814053186245,597.1717896391237,,0.0481514695438417,,,,,,,,,,,,,,,
2022-12-12,576.5,2237.800048828125,-0.6407016119060036,-18.520570139785377,595.0205701397854,,0.0491965634223999,,,,,,,,,,,,,,,
2022-12-13,582.3499755859375,2248.14990234375,-0.4875791060646494,-14.094589767261368,596.4445653531989,,0.0411949563252905,,,,,,,,,,,,,,,
2022-12-14,580.3499755859375,2270.699951171875,-0.6651074096080328,-19.22317401206192,599.5731495979994,,0.0466283643986768,,,,,,,,,,,,,,,
2022-12-15,580.2000122070312,2257.39990234375,-0.6055720459256433,-17.499351205260382,597.6993634122916,,0.0439407435119314,,,,,,,,,,,,,,,
2022-12-16,575.2000122070312,2238.550048828125,-0.687586515134585,-19.85082095785469,595.050833164886,,0.0358834799501036,,,,,,,,,,,,,,,
2022-12-19,584.4500122070312,2290.800048828125,-0.6201999133558029,-17.90141035260649,602.3514225596377,,0.0328368302310812,,,,,,,,,,,,,,,
2022-12-20,579.7999877929688,2273.85009765625,-0.6989350711636926,-20.163791849720155,599.9637796426889,,0.0315634989375957,,,,,,,,,,,,,,,
2022-12-21,575.4000244140625,2228.60009765625,-0.6330012849398523,-18.22712301703245,593.627147431095,,0.0409125238424945,,,,,,,,,,,,,,,
2022-12-22,577.8499755859375,2183.10009765625,-0.3273347960649455,-9.403174029789398,587.2531496157269,,0.0537111843105955,,,,,,,,,,,,,,,
2022-12-23,565.4500122070312,2075.85009765625,-0.2345163660644967,-6.718110071677074,572.1681222787083,,0.0502654831272814,,,,,,,,,,,,,,,
2022-12-26,569.2999877929688,2135.699951171875,-0.3938965799926195,-11.27579908188966,580.5757868748584,,0.0526689114459564,,,,,,,,,,,,,,,
2022-12-27,569.7999877929688,2164.449951171875,-0.5164971926291508,-14.789384194116678,584.5893719870854,,0.05334136454752,,,,,,,,,,,,,,,
2022-12-28,568.2000122070312,2154.39990234375,-0.5217322244633757,-14.938190084437563,583.1382022914688,,0.0498142646566467,,,,,,,,,,,,,,,
2022-12-29,571.0,2183.35009765625,-0.565277571664096,-16.187825248815557,587.1878252488156,,0.0548485226664727,,,,,,,,,,,,,,,
2022-12-30,566.25,2181.5,-0.7201604712220471,-20.628702151039647,586.8787021510396,,0.0597169970605633,,,,,,,,,,,,,,,
2023-01-02,570.2999877929688,2190.050048828125,-0.6198836396047911,-17.75120095501984,588.0511887479886,,0.0608512100747776,,,,,,,,,,,,,,,
2023-01-03,595.5999755859375,2189.64990234375,0.2646760032465222,7.578891326883195,588.0210842590543,,0.0518766290022819,,,,,,,,,,,,,,,
2023-01-04,598.5999755859375,2181.0,0.4109493569126344,11.76908973785612,586.8308858480814,,0.0507854379620698,,,,,,,,,,,,,,,
2023-01-05,609.4500122070312,2199.39990234375,0.696645686930468,19.961845265174816,589.4881669418564,,0.0509736036950335,,,,,,,,,,,,,,,
2023-01-06,611.6500244140625,2135.39990234375,1.084909056016283,31.116556130956724,580.5334682831058,,0.0540594839573546,,,,,,,,,,,,,,,
2023-01-09,608.4500122070312,2172.10009765625,0.789590490993662,22.66261566587764,585.7873965411536,,0.0484452109869466,,,,,,,,,,,,,,,
2023-01-10,600.2000122070312,2143.050048828125,0.6430853075994327,18.463583975468623,581.7364282315626,,0.0398237991615872,,,,,,,,,,,,,,,
2023-01-11,599.8499755859375,2143.449951171875,0.6271084670644709,18.007492121301993,581.8424834646355,,0.041022048453479,,,,,,,,,,,,,,,
2023-01-12,598.4000244140625,2150.75,0.5396273908433704,15.48902504506168,582.9109993690008,,0.0376775009088625,,,,,,,,,,,,,,,
2023-01-13,604.5,2152.64990234375,0.742531823121565,21.281240326829675,583.2187596731703,,0.0403830831458311,,,,,,,,,,,,,,,
2023-01-16,604.2000122070312,2111.949951171875,0.9318056830958754,26.68956649386905,577.5104457131622,,0.044986437814103,,,,,,,,,,,,,,,
2023-01-17,609.4500122070312,2095.949951171875,1.1914928685416872,34.1202011291424,575.3298110778888,,0.0592932718981342,,,,,,,,,,,,,,,
2023-01-18,601.0499877929688,2070.14990234375,1.0241729105556237,29.314375892784028,571.7356119001847,,0.0490763021852311,,,,,,,,,,,,,,,
2023-01-19,605.25,2061.800048828125,1.2087876896858676,34.60884411092502,570.641155889075,,0.0619249481331605,,,,,,,,,,,,,,,
2023-01-20,590.5499877929688,2022.1500244140625,0.8893183228846632,25.46876875601606,565.0812190369527,,0.0582774694563471,,,,,,,,,,,,,,,
2023-01-23,589.2000122070312,2000.800048828125,0.9459048476591172,27.07873552310275,562.1212766839285,,0.0540442542105811,,,,,,,,,,,,,,,
2023-01-24,589.5499877929688,1963.699951171875,1.137181285437835,32.57961006785956,556.9703777251092,,0.0631776999229487,,,,,,,,,,,,,,,
2023-01-25,585.0499877929688,1934.050048828125,1.1212840528074923,32.15654074351414,552.8934470494546,,0.0666600344895763,,,,,,,,,,,,,,,
2023-01-27,587.7000122070312,1915.5,1.2984970814006438,37.27804566723603,550.4219665397952,,0.0646447467057302,,,,,,,,,,,,,,,
2023-01-30,587.9500122070312,1872.6500244140625,1.5086134450805149,43.39616586660213,544.5538463404291,,0.0723264093604426,,,,,,,,,,,,,,,
2023-01-31,578.8499755859375,1890.3499755859373,1.097894009008449,31.623709785429924,547.2262658005076,,0.0589166481539999,,,,,,,,,,,,,,,
2023-02-01,515.7000122070312,1861.0999755859373,-0.9444478749948692,-27.21060095956159,542.9106131665928,,0.0336273954059752,,,,,,,,,,,,,,,
2023-02-02,492.7000122070313,1847.949951171875,-1.663961323468836,-48.051126237987546,540.7511384450188,,0.0070025256921603,,,,,,,,,,,,,,,
2023-02-03,488.8999938964844,1856.0999755859373,-1.82007129069586,-52.690451127151846,541.5904450236362,,0.0091578069152554,,,,,,,,,,,,,,,
2023-02-06,482.0499877929688,1911.8499755859373,-2.308181961299913,-67.17717544035247,549.2271632333212,-1.0,0.0121483082364721,,,,,,,,,,,,,,,
2023-02-07,482.9500122070313,1905.0,-2.2230621816043565,-64.93618868618228,547.8862008932135,,0.0179486121494229,,,,,,,,,,,,,,,
2023-02-08,508.5499877929688,1911.0,-1.36710854124926,-40.01079833437336,548.5607861273421,,0.0086351018925648,,,,,,,,,,,,,,,
