Dates,DRREDDY.NS Y,AUROPHARMA.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of AUROPHARMA.NS X,Effective Margin of DRREDDY.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of DRREDDY.NS X,Effective Investment of DRREDDY.NS Y,Multiplier X,Multiplier Y
2024-01-12,5688.85009765625,1094.8499755859375,-0.6923058978412827,-213.5489669816725,5902.3990646379225,,0.2591559145813181,,,,,,,,,,,,,,,
2024-01-15,5783.25,1149.6500244140625,-0.8539924071418963,-263.2226175861215,6046.4726175861215,,0.2714773147337972,,,,,,,,,,,,,,,
2024-01-16,5758.14990234375,1118.8499755859375,-0.6550057739554005,-202.17741821377604,5960.327320557526,,0.2591064890870553,,,,,,,,,,,,,,,
2024-01-17,5649.9501953125,1088.6500244140625,-0.7319333805686506,-226.20997939310016,5876.1601747056,,0.2414820539660997,,,,,,,,,,,,,,,
2024-01-18,5649.9501953125,1124.800048828125,-1.0326544557553117,-319.0640313314234,5969.014226643923,,0.239299384273314,,,,,,,,,,,,,,,
2024-01-19,5668.2001953125,1148.699951171875,-1.1621988943871502,-359.1977760395621,6027.397971352062,,0.2658951618028397,,,,,,,,,,,,,,,
2024-01-23,5674.39990234375,1133.5999755859375,-0.9959939111569877,-308.1741586844855,5982.574061028236,,0.2363481559324722,,,,,,,,,,,,,,,
2024-01-24,5902.10009765625,1160.0999755859375,-0.481534526956761,-148.76650930046526,6050.866606956715,,0.2356191312725533,,,,,,,,,,,,,,,
2024-01-25,5855.5,1150.8499755859375,-0.5462773774445767,-168.58846969131992,6024.08846969132,,0.2660810441454981,,,,,,,,,,,,,,,
2024-01-29,5843.7001953125,1160.8499755859375,-0.662028536239498,-204.1026131297349,6047.802808442235,,0.255336530674222,,,,,,,,,,,,,,,
2024-01-30,5840.9501953125,1156.050048828125,-0.6233948289832182,-191.9786712699533,6032.928866582453,,0.2548815958966639,,,,,,,,,,,,,,,
2024-01-31,6121.14990234375,1150.4000244140625,0.327647749442337,100.81131494278634,6020.338587400964,,0.2181335938099806,,,,,,,,,,,,,,,
2024-02-01,5993.14990234375,1070.800048828125,0.5856311357376097,180.33448604720616,5812.815416296544,,0.2185858225925725,,,,,,,,,,,,,,,
2024-02-02,6039.5,1066.75,0.7609831025668581,234.1403946389837,5805.359605361016,,0.1722402301489123,,,,,,,,,,,,,,,
2024-02-05,6094.4501953125,1018.25,1.3420759687436072,413.4346473717769,5681.015547940723,,0.1539205802942369,,,,,,,,,,,,,,,
2024-02-06,6166.60009765625,1014.4000244140624,1.5921069696704553,491.0232930314505,5675.5768046248,,0.1403403275473728,,,,,,,,,,,,,,,
2024-02-07,6179.75,994.25,1.7890116215437586,553.046672123457,5626.703327876543,,0.17064823780132,,,,,,,,,,,,,,,
2024-02-08,6160.0498046875,1002.5999755859376,1.6357477073726825,506.0141938401848,5654.035610847315,,0.1678427024729498,,,,,,,,,,,,,,,
2024-02-09,6155.85009765625,1003.1500244140624,1.600825161695702,495.11616977394624,5660.733927882304,,0.1760502272747892,,,,,,,,,,,,,,,
2024-02-12,6333.5,1018.6500244140624,2.0184953075196894,624.4685903518457,5709.031409648154,1.0,0.1591996530006742,,,,,,,,,,,,,,,
2024-02-13,6335.35009765625,1026.4000244140625,1.9347420038058736,598.874646774284,5736.475450881966,,0.138218652060913,,,,,,,,,,,,,,,
2024-02-14,6258.35009765625,996.0999755859376,1.930640796708209,598.5941697069793,5659.755927949271,,0.1294505525365929,,,,,,,,,,,,,,,
2024-02-15,6252.64990234375,1017.2000122070312,1.7090845042455758,530.0102541670221,5722.639648176728,,0.1119966967356433,,,,,,,,,,,,,,,
2024-02-16,6317.14990234375,1034.199951171875,1.7476738604181723,542.539857645832,5774.610044697918,,0.0865514952162973,,,,,,,,,,,,,,,
2024-02-19,6417.14990234375,1040.9000244140625,1.9864942440520996,618.1293429624511,5799.020559381299,,0.057140755806408,,,,,,,,,,,,,,,
2024-02-20,6376.0,1052.4000244140625,1.7333106704656738,539.6735545582142,5836.326445441786,,0.0224236050101685,,,,,,,,,,,,,,,
2024-02-21,6349.14990234375,1040.800048828125,1.731577059115421,539.5895916716418,5809.560310672108,,0.0408861753657022,,,,,,,,,,,,,,,
2024-02-22,6363.9501953125,1047.0,1.7071730003476673,532.0930879362695,5831.857107376231,,0.0285272682221385,,,,,,,,,,,,,,,
2024-02-23,6442.14990234375,1043.800048828125,1.964741551109076,613.3740525486091,5828.775849795141,,0.0556525804859631,,,,,,,,,,,,,,,
2024-02-26,6440.75,1041.9000244140625,1.957924000207852,611.4218888079977,5829.328111192002,,0.0603644075480057,,,,,,,,,,,,,,,
2024-02-27,6449.60009765625,1045.5999755859375,1.9392738281257345,603.9205986761681,5845.679498980082,,0.0596233170191443,,,,,,,,,,,,,,,
2024-02-28,6428.0498046875,1028.550048828125,2.014257572394814,624.4166922065824,5803.633112480918,,0.0721641806822141,,,,,,,,,,,,,,,
2024-02-29,6424.25,1028.0999755859375,1.9934055228620664,616.3631822097941,5807.886817790206,,0.0713240777934458,,,,,,,,,,,,,,,
2024-03-01,6193.5498046875,1026.4000244140625,1.2584125905070014,386.73002951177386,5806.819775175726,,0.0277878536441485,,,,,,,,,,,,,,,
