Dates,BANKBARODA.NS Y,CANBK.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of CANBK.NS X,Effective Margin of BANKBARODA.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of BANKBARODA.NS X,Effective Investment of BANKBARODA.NS Y,Multiplier X,Multiplier Y
2022-11-18,163.10000610351562,309.45001220703125,1.3020672722431903,11.42043018060852,151.6795759229071,,0.5972348449733139,,,,,,,,,,,,,,,
2022-11-21,161.89999389648438,313.95001220703125,0.9043765485504032,7.935305508474954,153.96468838800942,,0.5650584041150952,,,,,,,,,,,,,,,
2022-11-22,166.75,318.70001220703125,1.1768708719271808,10.335752587562496,156.4142474124375,,0.6047733263906027,,,,,,,,,,,,,,,
2022-11-23,168.85000610351562,324.95001220703125,1.055277098213361,9.271981150741652,159.57802495277397,,0.5674083646704331,,,,,,,,,,,,,,,
2022-11-24,170.39999389648438,328.54998779296875,1.0160160041088184,8.933030503130766,161.4669633933536,,0.5672634720543351,,,,,,,,,,,,,,,
2022-11-25,167.85000610351562,326.8500061035156,0.8043297643718718,7.078790928307058,160.77121517520857,,0.1645806174491896,,,,,,,,,,,,,,,
2022-11-28,167.85000610351562,324.1499938964844,0.9344573048715996,8.235074372872788,159.61493173064284,,0.1729074780831959,,,,,,,,,,,,,,,
2022-11-29,167.8000030517578,321.75,1.0405903505862368,9.184208416067804,158.61579463569,,0.1785205705507876,,,,,,,,,,,,,,,
2022-11-30,166.25,314.70001220703125,1.2307599918142191,10.88890960223506,155.36109039776494,,0.5714187668216607,,,,,,,,,,,,,,,
2022-12-01,171.75,320.8999938964844,1.4869610040762749,13.17623234447626,158.57376765552374,,0.5990330663672888,,,,,,,,,,,,,,,
2022-12-02,171.1999969482422,319.1499938964844,1.4924689842902017,13.258997604585405,157.94099934365678,,0.58957701867481,,,,,,,,,,,,,,,
2022-12-05,171.9499969482422,322.5,1.3654925533718874,12.149605951760693,159.8003909964815,,0.5712822886722845,,,,,,,,,,,,,,,
2022-12-06,174.39999389648438,318.6499938964844,1.814688347141451,16.207739858437577,158.1922540380468,,0.644771688146929,,,,,,,,,,,,,,,
2022-12-07,176.5,313.8999938964844,2.264153323444483,20.340012351489207,156.1599876485108,,0.6930378775716661,,,,,,,,,,,,,,,
2022-12-08,188.25,324.3999938964844,2.925513639690664,26.48014149750645,161.76985850249355,,0.4997790119696335,,,,,,,,,,,,,,,
2022-12-09,188.6000061035156,317.54998779296875,3.251878106330902,29.779414572074984,158.82059153144064,,0.5850815567675645,,,,,,,,,,,,,,,
2022-12-12,190.0500030517578,320.5,3.165686081448916,29.27343690167467,160.77656615008314,,0.5473597561349252,,,,,,,,,,,,,,,
2022-12-13,193.0,326.5,3.076970259570179,28.711036636755665,164.2889633632443,,0.5140133592630605,,,,,,,,,,,,,,,
2022-12-14,191.6499938964844,327.79998779296875,2.791032633306658,26.246140181915507,165.40385371456887,,0.4217040744061316,,,,,,,,,,,,,,,
2022-12-15,184.5500030517578,320.5,2.377672760493231,22.496545701259976,162.05345735049784,,0.3392166011664641,,,,,,,,,,,,,,,
2022-12-16,182.0,311.0,2.5674822981765457,24.466923290391748,157.53307670960825,,0.4102778571943695,,,,,,,,,,,,,,,
2022-12-19,182.4499969482422,317.95001220703125,2.197183324448416,21.027008369787467,161.42298857845472,,0.300754788331513,,,,,,,,,,,,,,,
2022-12-20,183.6499938964844,322.1499938964844,2.0552183510258235,19.74393209177865,163.90606180470573,,0.2926991937912292,,,,,,,,,,,,,,,
2022-12-21,177.5500030517578,314.6000061035156,1.7949398900248437,17.30802720813662,160.2419758436212,,0.2479981513397374,,,,,,,,,,,,,,,
2022-12-22,176.60000610351562,311.8500061035156,1.8147336022004332,17.5617509859959,159.03825511751972,,0.2583648430939188,,,,,,,,,,,,,,,
2022-12-23,169.0500030517578,291.54998779296875,2.101106439036497,20.459310730330003,148.5906923214278,,0.3173262950263283,,,,,,,,,,,,,,,
2022-12-26,177.10000610351562,304.6000061035156,2.190247418128636,21.40928058280693,155.6907255207087,,0.3316303415504004,,,,,,,,,,,,,,,
2022-12-27,177.60000610351562,307.04998779296875,2.076530216466208,20.38327615469703,157.2167299488186,,0.3077145175951674,,,,,,,,,,,,,,,
2022-12-28,181.8000030517578,316.1000061035156,1.984284381061492,19.54112246767056,162.25888058408725,,0.292733236766046,,,,,,,,,,,,,,,
2022-12-29,185.3500061035156,321.1499938964844,2.0374718683126147,20.141458793288763,165.20854731022686,,0.3101747457179996,,,,,,,,,,,,,,,
2022-12-30,185.6999969482422,333.29998779296875,1.395247192686284,13.804241684338765,171.89575526390342,,0.197650125801689,,,,,,,,,,,,,,,
2023-01-02,186.25,336.1499938964844,1.2746707727999602,12.62968906520578,173.62031093479422,,0.1922248405241268,,,,,,,,,,,,,,,
2023-01-03,187.5,336.79998779296875,1.3413285807784838,13.314998720492582,174.18500127950742,,0.2005356007611477,,,,,,,,,,,,,,,
2023-01-04,182.6999969482422,326.8999938964844,1.3705373384140975,13.645680089168906,169.05431685907328,,0.2030765414972253,,,,,,,,,,,,,,,
2023-01-05,184.0500030517578,327.5,1.4498595834820345,14.466370926460144,169.58363212529767,,0.211258884790597,,,,,,,,,,,,,,,
2023-01-06,183.25,320.45001220703125,1.722731269978106,17.252868213801605,165.9971317861984,,0.2469550426131124,,,,,,,,,,,,,,,
2023-01-09,185.1499938964844,326.6499938964844,1.55243964602613,15.577147145081083,169.5728467514033,,0.2166874850351438,,,,,,,,,,,,,,,
2023-01-10,180.6999969482422,317.29998779296875,1.59026224427989,16.01122344904053,164.68877349920166,,0.2227437503197371,,,,,,,,,,,,,,,
2023-01-11,181.25,318.0,1.5837255553534928,15.98454942800771,165.2654505719923,,0.2148328744457239,,,,,,,,,,,,,,,
2023-01-12,181.6999969482422,317.1499938964844,1.6498322704883062,16.696571456355173,165.003425491887,,0.2143736198753492,,,,,,,,,,,,,,,
2023-01-13,184.8999938964844,324.6000061035156,1.5392425203308118,15.599414801595572,169.3005790948888,,0.1969822488785547,,,,,,,,,,,,,,,
2023-01-16,185.8000030517578,323.04998779296875,1.6844601310727043,17.110956475991856,168.68904657576596,,0.2216376560600733,,,,,,,,,,,,,,,
2023-01-17,181.8000030517578,319.6000061035156,1.455284946433337,14.807704388011956,166.99229866374586,,0.1743999937356193,,,,,,,,,,,,,,,
2023-01-18,178.25,317.3999938964844,1.2086466994453613,12.309777227173925,165.94022277282608,,0.1497758402812752,,,,,,,,,,,,,,,
2023-01-19,177.89999389648438,320.1499938964844,1.0100255036987733,10.284170430958367,167.615823465526,,0.1428545997865342,,,,,,,,,,,,,,,
2023-01-20,179.35000610351562,318.95001220703125,1.2003246002310193,12.227178870947114,167.1228272325685,,0.1553713024905428,,,,,,,,,,,,,,,
2023-01-23,180.5500030517578,323.04998779296875,1.0775289852391672,10.97605112327298,169.57395192848483,,0.1328033587448938,,,,,,,,,,,,,,,
2023-01-24,177.9499969482422,320.1499938964844,0.9667083250108806,9.849578878860228,168.10041806938196,,0.1589195987996664,,,,,,,,,,,,,,,
2023-01-25,169.75,306.04998779296875,0.9245259500737568,9.42542399578852,160.32457600421148,,0.1575981204529332,,,,,,,,,,,,,,,
2023-01-27,157.25,291.0,0.5214914312440012,5.321052972018066,151.92894702798193,,0.1338458985841852,,,,,,,,,,,,,,,
2023-01-30,158.89999389648438,292.1499938964844,0.6142869574066028,6.268162487401497,152.63183140908288,,0.1457977084895707,,,,,,,,,,,,,,,
2023-01-31,167.85000610351562,303.95001220703125,0.8326984773268155,8.494184315532408,159.35582178798322,,0.1572263420714785,,,,,,,,,,,,,,,
2023-02-01,154.60000610351562,284.45001220703125,0.6061411702391742,6.191724790771929,148.4082813127437,,0.1457852824791968,,,,,,,,,,,,,,,
2023-02-02,154.0500030517578,285.1000061035156,0.5130106384288088,5.241304329750648,148.80869872200716,,0.1401190067969265,,,,,,,,,,,,,,,
2023-02-03,163.60000610351562,296.5,0.8119114521313406,8.294957895558213,155.3050482079574,,0.1539993517462959,,,,,,,,,,,,,,,
2023-02-06,167.89999389648438,294.6499938964844,1.3232940408355194,13.543436423868512,154.35655747261586,,0.1786674524422163,,,,,,,,,,,,,,,
2023-02-07,168.5500030517578,294.75,1.369045471267362,14.036754322420904,154.5132487293369,,0.1856472417757841,,,,,,,,,,,,,,,
2023-02-08,168.0,295.6499938964844,1.2546813789608018,12.881798155444642,155.11820184455536,,0.1749834287655267,,,,,,,,,,,,,,,
2023-02-09,169.4499969482422,293.0,1.5284409370479413,15.73221593687191,153.71778101137028,,0.2063303665083474,,,,,,,,,,,,,,,
2023-02-10,169.3000030517578,293.8999938964844,1.4514063569475444,14.970794601518604,154.3292084502392,,0.1958843487858181,,,,,,,,,,,,,,,
2023-02-13,165.1999969482422,284.70001220703125,1.548625480021861,16.020007757778387,149.1799891904638,,0.21051048394198,,,,,,,,,,,,,,,
2023-02-14,168.8000030517578,290.6499938964844,1.5554776552348974,16.12577329538118,152.67422975637663,,0.2096638819092393,,,,,,,,,,,,,,,
2023-02-15,169.5500030517578,295.8999938964844,1.3275024352560072,13.783239637996388,155.76676341376142,,0.154501998423815,,,,,,,,,,,,,,,
2023-02-16,170.10000610351562,294.95001220703125,1.4203810490100048,14.777957206761045,155.32204889675458,,0.1714067770262696,,,,,,,,,,,,,,,
2023-02-17,166.8000030517578,293.6499938964844,1.1668701590997244,12.139540839677238,154.66046221208055,,0.1334738214154167,,,,,,,,,,,,,,,
2023-02-20,164.25,289.0,1.1705595002134184,12.17800470522917,152.07199529477083,,0.1815130333165774,,,,,,,,,,,,,,,
2023-02-21,159.89999389648438,278.95001220703125,1.3006897324683724,13.534205109019382,146.365788787465,,0.1815660961578014,,,,,,,,,,,,,,,
2023-02-22,157.10000610351562,274.1499938964844,1.290187325432022,13.43923882463818,143.66076727887744,,0.1784683284363014,,,,,,,,,,,,,,,
2023-02-23,155.5,273.79998779296875,1.15030949187525,11.9871503500149,143.5128496499851,,0.1707582723892828,,,,,,,,,,,,,,,
