Dates,ABCAPITAL.NS Y,IDFC.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of IDFC.NS X,Effective Margin of ABCAPITAL.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of ABCAPITAL.NS X,Effective Investment of ABCAPITAL.NS Y,Multiplier X,Multiplier Y
2023-03-29,153.10000610351562,78.9000015258789,1.578767540791096,16.288294952691274,136.81171115082435,,0.1730745488451981,,,,,,,,,,,,,,,
2023-03-31,153.5500030517578,78.55000305175781,1.6460514729197129,16.9990971289825,136.5509059227753,,0.2125888897684261,,,,,,,,,,,,,,,
2023-04-03,153.8000030517578,79.19999694824219,1.5938493541175172,16.426510060809363,137.37349299094845,,0.1589300548712564,,,,,,,,,,,,,,,
2023-04-05,155.25,78.6500015258789,1.782480455866619,18.34646092826196,136.90353907173804,,0.1816680197944946,,,,,,,,,,,,,,,
2023-04-06,157.89999389648438,79.55000305175781,1.930350735475029,19.867133945892704,138.03285995059167,,0.14861217390966,,,,,,,,,,,,,,,
2023-04-10,159.75,77.05000305175781,2.352456496255927,24.33979250948337,135.41020749051663,1.0,0.3649296022603645,,,,,,,,,,,,,,,
2023-04-11,157.60000610351562,77.25,2.1048223149212983,21.84185167678009,135.75815442673553,,0.3198213645984055,,,,,,,,,,,,,,,
2023-04-12,156.35000610351562,77.4000015258789,1.953982755192026,20.296663209924983,136.05334289359064,,0.2917277904166641,,,,,,,,,,,,,,,
2023-04-13,157.6999969482422,77.55000305175781,2.0522850187633077,21.341023475712007,136.35897347253018,,0.2839461105198582,,,,,,,,,,,,,,,
2023-04-17,164.64999389648438,78.4000015258789,2.59916365898648,27.141724067342864,137.5082698291415,,0.2892128297053739,,,,,,,,,,,,,,,
2023-04-18,163.3000030517578,80.3499984741211,2.2336428475421277,23.368536131697116,139.9314669200607,,0.2224975754646727,,,,,,,,,,,,,,,
2023-04-19,161.3000030517578,80.55000305175781,2.00080471998414,20.961669986561105,140.3383330651967,,0.2100599417344091,,,,,,,,,,,,,,,
2023-04-20,161.3000030517578,81.5,1.8763755849242207,19.677985892502303,141.6220171592555,,0.1491363302464862,,,,,,,,,,,,,,,
2023-04-21,158.0500030517578,82.1500015258789,1.4790904750441305,15.52386103100946,142.52614202074835,,0.1398398824185263,,,,,,,,,,,,,,,
2023-04-24,160.14999389648438,83.5,1.5124508124234028,15.874520892860858,144.27547300362352,,0.1382999157430232,,,,,,,,,,,,,,,
2023-04-25,160.5500030517578,83.44999694824219,1.5404701462539985,16.175620833799655,144.37438221795816,,0.1329679607602962,,,,,,,,,,,,,,,
2023-04-26,161.89999389648438,84.19999694824219,1.566979942714633,16.478841688927588,145.4211522075568,,0.1182315662582949,,,,,,,,,,,,,,,
2023-04-27,161.85000610351562,85.0999984741211,1.443765958996276,15.205644997428635,146.644361106087,,0.0932279381369952,,,,,,,,,,,,,,,
2023-04-28,167.1999969482422,87.80000305175781,1.62163880994304,17.09881750770515,150.10117944053704,,0.0887335313104451,,,,,,,,,,,,,,,
2023-05-02,167.9499969482422,90.6500015258789,1.3458423402755977,14.198168543272232,153.75182840496996,,0.083723658512239,,,,,,,,,,,,,,,
2023-05-03,169.3000030517578,91.1500015258789,1.3947371751751745,14.734562064675742,154.56544098708207,,0.1006475715468465,,,,,,,,,,,,,,,
2023-05-04,173.35000610351562,89.9000015258789,1.893068076746728,20.0687230298646,153.28128307365105,,0.176199023226281,,,,,,,,,,,,,,,
2023-05-05,170.64999389648438,89.4000015258789,1.6726281666734344,17.777749184321436,152.87224471216294,,0.2414044191093007,,,,,,,,,,,,,,,
2023-05-08,174.3000030517578,90.3499984741211,1.877770289995798,19.99449159999989,154.30551145175792,,0.1905741079460304,,,,,,,,,,,,,,,
2023-05-09,170.89999389648438,90.1999969482422,1.5546933592441765,16.587208950961866,154.3127849455225,,0.1412068856988473,,,,,,,,,,,,,,,
2023-05-10,170.89999389648438,89.55000305175781,1.6096107255242766,17.21285803401142,153.68713586247296,,0.1356804073981528,,,,,,,,,,,,,,,
2023-05-11,163.9499969482422,89.8499984741211,0.9132602021004986,9.761084387827792,154.1889125604144,,0.0959699984792797,,,,,,,,,,,,,,,
2023-05-12,163.25,89.6500015258789,0.8616605285430856,9.194455753236866,154.05554424676313,,0.1020012898451529,,,,,,,,,,,,,,,
2023-05-15,165.6999969482422,92.0500030517578,0.7941435746984309,8.44748803085156,157.25250891739063,,0.0908903235324797,,,,,,,,,,,,,,,
2023-05-16,165.0500030517578,91.5999984741211,0.7770554983533643,8.241983415432344,156.80801963632547,,0.0785451575487506,,,,,,,,,,,,,,,
2023-05-17,164.5500030517578,91.1999969482422,0.7686086977731789,8.132932963888663,156.41707008786915,,0.0843654457345471,,,,,,,,,,,,,,,
2023-05-18,164.8000030517578,90.8499984741211,0.8252890871086445,8.720068874197182,156.07993417756063,,0.0774142143709203,,,,,,,,,,,,,,,
2023-05-19,163.89999389648438,90.5500030517578,0.768922894980649,8.116025187601906,155.78396870888247,,0.0715970295791228,,,,,,,,,,,,,,,
2023-05-22,166.1999969482422,90.8000030517578,0.9459909145014912,9.984598851522035,156.21539809672015,,0.1121620606041404,,,,,,,,,,,,,,,
2023-05-23,166.75,91.4000015258789,0.914254071597294,9.647676039800842,157.10232396019916,,0.111221813980841,,,,,,,,,,,,,,,
2023-05-24,164.75,91.4499969482422,0.71109922354264,7.499404103669235,157.25059589633076,,0.1107914320736609,,,,,,,,,,,,,,,
2023-05-25,164.89999389648438,94.4499969482422,0.3471906889688183,3.653852905731867,161.2461409907525,,0.0840641368017347,,,,,,,,,,,,,,,
2023-05-26,165.25,95.0999984741211,0.2948799897333615,3.100734098445969,162.14926590155403,,0.0808045849337086,,,,,,,,,,,,,,,
2023-05-29,165.64999389648438,96.5,0.1545936658703089,1.6240176212247093,164.0259762752597,,0.0744357653565941,,,,,,,,,,,,,,,
2023-05-30,171.10000610351562,99.1500015258789,0.3350996684916459,3.5140081690003058,167.58599793451532,,0.0883382243532645,,,,,,,,,,,,,,,
2023-05-31,170.3000030517578,99.1999969482422,0.2475496060844308,2.592707443995039,167.70729560776277,,0.0949082607569716,,,,,,,,,,,,,,,
2023-06-01,171.85000610351562,99.4000015258789,0.3638049474072648,3.806911442877606,168.04309466063802,,0.0847641430920971,,,,,,,,,,,,,,,
2023-06-02,172.5500030517578,98.9000015258789,0.4859976748776793,5.080622273014086,167.46938077874373,,0.0830437394043251,,,,,,,,,,,,,,,
2023-06-05,168.5,100.0,-0.0424477265990024,-0.4429074087667004,168.9429074087667,0.0,0.0754218063432135,,,,,,,,,,,,,,,
2023-06-06,171.5500030517578,102.0,-0.007804481338995,-0.0811970690992893,171.6312001208571,,0.0774372355610818,,,,,,,,,,,,,,,
