Dates,TORNTPHARM.NS Y,ABBOTINDIA.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of ABBOTINDIA.NS X,Effective Margin of TORNTPHARM.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of TORNTPHARM.NS X,Effective Investment of TORNTPHARM.NS Y,Multiplier X,Multiplier Y
2023-05-18,1650.050048828125,20970.55078125,1.2250421585111475,87.34243376959375,1562.7076150585312,,0.0062944505016238,1.0,43767.5009765625,437.67500976562496,217.37900390625,220.296005859375,209.0,-3.278231045121437,-1434.7998046875,-327.8231045121437,6553.599609375,-7988.3994140625,21737.900390625,22029.6005859375,1.0,12.0
2023-05-19,1661.9000244140625,20898.44921875,1.4168939048168605,101.19123784961424,1560.7087865644482,,0.0072698640721897,,,,,263.739990234375,,,,,,,25725.099609375,26373.9990234375,1.0,10.0
2023-05-22,1669.8499755859375,21373.099609375,1.305227625386965,93.28873882449466,1576.5612367614428,,0.0067678476682468,,,,,,,,,,,,,,,
2023-05-23,1691.0999755859375,21508.099609375,1.5314123128484516,109.6469692095552,1581.4530063763823,,0.0081339289749393,,,,,,,,,,,,,,,
2023-05-24,1690.050048828125,21470.0,1.5241740102762336,109.35706842613628,1580.6929804019887,,0.0080830213885011,,,,,,,,,,,,,,,
2023-05-25,1701.3499755859375,21840.900390625,1.502528612881986,107.94311997500472,1593.4068556109328,,0.0086492404937802,,,,,,,,,,,,,,,
2023-05-26,1700.25,21901.44921875,1.4485824023146936,104.26065368364902,1595.989346316351,,0.0090075414689663,,,,,,,,,,,,,,,
2023-05-29,1705.949951171875,21893.80078125,1.5179470635075365,109.51194612993731,1596.4380050419377,,0.0096460169926878,Individual Breakup,,Lot TORNTPHARM.NS Y,Lot  ABBOTINDIA.NS X,Total Profit,Total Trade,,,,,,,,,
2023-05-30,1713.550048828125,22054.599609375,1.5352868725329734,111.00009372159184,1602.5499551065332,,0.0099338642470789,Margin of ABBOTINDIA.NS X,Margin of TORNTPHARM.NS Y,1,-269.64990234375,-1164.14990234375,1,,,,,,,,,
2023-05-31,1835.800048828125,21737.900390625,3.3131310771194595,242.380205992652,1593.419842835473,1.0,0.0422444627077478,1,1,,,,,,,,,,,,,
2023-06-01,1774.800048828125,21602.650390625,2.510391766799829,184.87996099848988,1589.9200878296351,,0.017368028337404,,,,,,,,,,,,,,,
2023-06-02,1777.449951171875,21927.25,2.3677237801485185,175.27824930717998,1602.171701864695,,0.0158667301694957,,,,,,,,,,,,,,,
2023-06-05,1775.25,21832.150390625,2.3527927955880985,175.17826092087626,1600.0717390791235,,0.0169859984206339,,,,,,,,,,,,,,,
2023-06-06,1788.0999755859375,21823.05078125,2.4979942258604644,187.18549992060207,1600.9144756653354,,0.0205494686622923,,,,,,,,,,,,,,,
2023-06-07,1802.050048828125,21865.80078125,2.628191891392734,198.29833204156648,1603.7517167865583,,0.0248366139979633,,,,,,,,,,,,,,,
2023-06-08,1797.800048828125,21645.25,2.639887821913451,200.6424103454733,1597.1576384826517,,0.0228743235108762,,,,,,,,,,,,,,,
2023-06-09,1805.949951171875,21791.150390625,2.6444815953342697,202.14193377540664,1603.8080173964684,,0.0287015905096531,,,,,,,,,,,,,,,
2023-06-12,1806.3499755859373,21960.400390625,2.536212621686198,195.00043195081437,1611.3495436351232,,0.0287503091622834,,,,,,,,,,,,,,,
2023-06-13,1816.1500244140625,22155.69921875,2.535596465923998,196.1339699551413,1620.0160544589212,,0.027798849763463,,,,,,,,,,,,,,,
2023-06-14,1831.5,22038.69921875,2.749059502813729,214.1913021702276,1617.3086978297724,,0.0406485742121598,,,,,,,,,,,,,,,
2023-06-15,1839.199951171875,22432.55078125,2.619257261621429,205.32257217179085,1633.877379000084,,0.0364401499442914,,,,,,,,,,,,,,,
2023-06-16,1858.199951171875,22711.5,2.681935113910978,211.5927869405521,1646.607164231323,,0.0408973949203742,,,,,,,,,,,,,,,
2023-06-19,1857.75,23093.5,2.4483590886987234,194.12067744766364,1663.6293225523364,,0.0335846868685232,,,,,,,,,,,,,,,
2023-06-20,1860.050048828125,22996.900390625,2.480918641260913,197.92230711231127,1662.1277417158135,,0.036846262051463,,,,,,,,,,,,,,,
2023-06-21,1862.199951171875,22678.900390625,2.620400769575455,210.61816255821577,1651.5817886136592,,0.0444185071501467,,,,,,,,,,,,,,,
2023-06-22,1862.6500244140625,22554.849609375,2.6448111925260367,214.11252979605388,1648.5374946180086,,0.0464550663844128,,,,,,,,,,,,,,,
2023-06-23,1863.050048828125,22659.30078125,2.5574188742296853,208.3037343106232,1654.7463145175018,,0.0436124767930471,,,,,,,,,,,,,,,
2023-06-26,1867.75,22841.150390625,2.483530641302014,203.3908796294352,1664.3591203705648,,0.0449548904268813,,,,,,,,,,,,,,,
2023-06-27,1879.050048828125,22707.80078125,2.645251882603031,218.2138313885771,1660.836217439548,,0.0529680585618851,,,,,,,,,,,,,,,
2023-06-28,1953.6500244140625,23202.30078125,3.228989687240013,268.8454844067053,1684.8045400073572,,0.0952531617840609,,,,,,,,,,,,,,,
2023-06-30,1904.949951171875,23419.150390625,2.486487584122344,208.1085506847444,1696.8414004871306,,0.0445035585446071,,,,,,,,,,,,,,,
2023-07-03,1890.9000244140625,23249.69921875,2.364518779471719,199.02207509788968,1691.8779493161728,,0.043647459874424,,,,,,,,,,,,,,,
2023-07-04,1877.75,23209.19921875,2.1941534986984697,185.5787210568424,1692.1712789431576,,0.0376892786775157,,,,,,,,,,,,,,,
2023-07-05,1886.0,23306.0,2.2050226395514314,187.33548242203256,1698.6645175779674,,0.0390929535379891,,,,,,,,,,,,,,,
2023-07-06,1899.4000244140625,23825.75,2.052239785730352,174.84305683668504,1724.5569675773777,,0.031570781207692,,,,,,,,,,,,,,,
2023-07-07,1902.25,23499.400390625,2.219946125103184,190.09473853959025,1712.1552614604095,,0.0367492666978477,,,,,,,,,,,,,,,
2023-07-10,1911.949951171875,23470.44921875,2.3088324048335216,198.64051297176863,1713.3094382001063,,0.0408404145536137,,,,,,,,,,,,,,,
2023-07-11,1941.5999755859373,23693.19921875,2.4867074611011715,215.02423682013136,1726.575738765806,,0.0492493649241367,,,,,,,,,,,,,,,
2023-07-12,1930.0,23564.5,2.3799526604798675,206.89835757996295,1723.101642420037,,0.0459141329873345,,,,,,,,,,,,,,,
