Dates,DRREDDY.NS Y,LUPIN.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of LUPIN.NS X,Effective Margin of DRREDDY.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of DRREDDY.NS X,Effective Investment of DRREDDY.NS Y,Multiplier X,Multiplier Y
2023-05-12,4466.10009765625,773.5999755859375,-0.0248278764137875,-5.489051795017076,4471.589149451267,,0.0030732442228048,1.0,10445.449951171875,104.45449951171875,53.37599853515625,51.0785009765625,66.0,10.908581676994109,1139.450439453125,1090.8581676994106,1460.700439453125,-321.25,5337.599853515625,5107.85009765625,6.0,1.0
2023-05-15,4518.5498046875,787.25,0.1049704357437614,23.20802015147092,4495.341784536029,,0.0034107330024785,,,,,59.085498046875,,,,,,,6754.39990234375,5908.5498046875,4.0,1.0
2023-05-16,4515.0498046875,790.75,0.0615770483262937,13.61423112427019,4501.43557356323,,0.0035556005362346,,,,,,,,,,,,,,,
2023-05-17,4481.5,780.9500122070312,-0.0130178293546985,-2.8780827447881165,4484.378082744788,,0.0037718028644451,,,,,,,,,,,,,,,
2023-05-18,4423.10009765625,779.2999877929688,-0.2637371248453936,-58.31249243562979,4481.41259009188,,0.0036257051545987,,,,,,,,,,,,,,,
2023-05-19,4391.9501953125,774.4000244140625,-0.3650212835640365,-80.71019546188654,4472.6603907743865,,0.0034688494234191,,,,,,,,,,,,,,,
2023-05-22,4457.64990234375,774.4000244140625,-0.0673858672308949,-14.897832342976471,4472.547734686727,,0.0034070174784635,,,,,,,,,,,,,,,
2023-05-23,4460.5498046875,776.8499755859375,-0.0729286373884242,-16.121199762635115,4476.671004450135,,0.0035853032339286,Individual Breakup,,Lot DRREDDY.NS Y,Lot  LUPIN.NS X,Total Profit,Total Trade,,,,,,,,,
2023-05-24,4519.25,777.9500122070312,0.1838973662844876,40.6504520634453,4478.599547936555,,0.003609640802046,Margin of LUPIN.NS X,Margin of DRREDDY.NS Y,1,-165.0498046875,1305.500244140625,1,,,,,,,,,
2023-05-25,4503.9501953125,778.8499755859375,0.1072538374763909,23.708339984796112,4480.241855327704,,0.0035824497892761,1,1,,,,,,,,,,,,,
2023-05-26,4530.9501953125,779.9500122070312,0.2206961054830014,48.78274417954526,4482.167451132955,,0.0035704057299378,,,,,,,,,,,,,,,
