Dates,HINDCOPPER.NS Y,COALINDIA.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of COALINDIA.NS X,Effective Margin of HINDCOPPER.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of HINDCOPPER.NS X,Effective Investment of HINDCOPPER.NS Y,Multiplier X,Multiplier Y
2024-01-17,259.20001220703125,379.6499938964844,2.627641388937006,54.26536524095394,204.9346469660773,,0.1599453197603789,,,,,,,,,,,,,,,
2024-01-18,253.9499969482422,375.6499938964844,2.42083082601143,50.06009381543549,203.8899031328067,,0.1236038267320488,,,,,,,,,,,,,,,
2024-01-19,264.8500061035156,383.25,2.673487842719823,55.45958847813313,209.3904176253825,,0.1832167598791274,,,,,,,,,,,,,,,
2024-01-23,258.70001220703125,375.2999877929688,2.530457985256479,52.68861466963824,206.011397537393,,0.1210462225113477,,,,,,,,,,,,,,,
2024-01-24,273.6499938964844,382.6000061035156,2.969165098767212,62.130733292519096,211.51926060396528,,0.1427826608718328,,,,,,,,,,,,,,,
2024-01-25,281.95001220703125,389.3999938964844,3.08937077576177,65.00130818657135,216.9487040204599,,0.1489474750215522,,,,,,,,,,,,,,,
2024-01-29,283.54998779296875,412.7999877929688,2.437161268400989,51.255828597147456,232.2941591958213,,0.0695408028438883,,,,,,,,,,,,,,,
2024-01-30,285.6000061035156,402.5499877929688,2.7406189446973768,57.91680191117735,227.68320419233828,,0.3226215771727283,,,,,,,,,,,,,,,
2024-01-31,289.04998779296875,406.1499938964844,2.7197122674035685,57.63917331130244,231.4108144816663,,0.2589712178950099,,,,,,,,,,,,,,,
2024-02-01,292.3500061035156,406.7000122070313,2.776727768744696,59.00826907439196,233.3417370291237,,0.3490667361786591,,,,,,,,,,,,,,,
2024-02-02,301.1000061035156,419.7999877929688,2.7208027192539483,57.74300477033876,243.35700133317687,,0.2999861718361379,,,,,,,,,,,,,,,
2024-02-05,293.3999938964844,440.25,1.6868671313793673,35.51017521153733,257.88981868494704,,0.111897134234555,,,,,,,,,,,,,,,
2024-02-06,298.04998779296875,448.6499938964844,1.5885532594051104,33.23446210652554,264.8155256864432,,0.0649468981010713,,,,,,,,,,,,,,,
2024-02-07,295.95001220703125,452.6499938964844,1.3110887192499543,27.272378361726737,268.6776338453045,,0.0342596998086215,,,,,,,,,,,,,,,
