Dates,IOC.NS Y,HINDPETRO.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of HINDPETRO.NS X,Effective Margin of IOC.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of IOC.NS X,Effective Investment of IOC.NS Y,Multiplier X,Multiplier Y
2024-02-08,192.3999938964844,525.1500244140625,4.164034174481489,24.87802669894171,167.52196719754266,0.0,0.2045007913364709,,,,,,,,,,,,,,,
2024-02-09,182.5,510.2000122070313,3.136247095571429,18.851047073914543,163.64895292608546,,0.0438972295841414,,,,,,,,,,,,,,,
2024-02-12,175.39999389648438,501.8999938964844,2.301271266828119,13.832968050549056,161.56702584593532,,0.1480551765153726,,,,,,,,,,,,,,,
2024-02-13,174.4499969482422,501.6499938964844,2.078789102661136,12.46313698131516,161.98685996692703,,0.1330456097183923,,,,,,,,,,,,,,,
2024-02-14,183.5500030517578,543.2999877929688,1.306104224198543,7.736056381962271,175.81394666979554,,0.0790319275472489,,,,,,,,,,,,,,,
2024-02-15,189.8500061035156,575.0,0.6008326030747102,3.5182514933160007,186.3317546101996,,0.0307307907337188,,,,,,,,,,,,,,,
2024-02-16,187.0,565.7000122070312,0.5858212794222573,3.414125421763174,183.58587457823683,,0.0163557016566705,,,,,,,,,,,,,,,
2024-02-19,188.5,554.7000122070312,1.3881687566026173,8.067769273769528,180.43223072623047,,0.0732947192824584,,,,,,,,,,,,,,,
2024-02-20,188.75,563.0999755859375,0.9168335729213988,5.288340599594676,183.46165940040527,,0.0649026425514488,,,,,,,,,,,,,,,
2024-02-21,182.3000030517578,543.25,0.8814941795625176,5.065103733200459,177.23489931855735,,0.0456189553673076,,,,,,,,,,,,,,,
2024-02-22,179.6999969482422,539.0999755859375,0.6422669890604049,3.6698321117360138,176.03016483650617,,0.0337622065999816,,,,,,,,,,,,,,,
2024-02-23,175.85000610351562,527.5999755859375,0.6075729617490628,3.46271427831698,172.38729182519864,,0.0367767138139786,,,,,,,,,,,,,,,
2024-02-26,177.5,541.6500244140625,0.0830692303280153,0.4707052606788409,177.02929473932116,,0.0237530243873576,,,,,,,,,,,,,,,
2024-02-27,173.25,529.8499755859375,0.0120693309959656,0.0681894771109341,173.18181052288907,,0.0425751231274391,,,,,,,,,,,,,,,
2024-02-28,167.39999389648438,507.2000122070313,0.2782518223104068,1.5655510304082725,165.8344428660761,,0.0431018606559215,,,,,,,,,,,,,,,
2024-02-29,165.5500030517578,509.3999938964844,-0.1852864514802057,-1.032575985730773,166.5825790374886,,0.0415786798301169,,,,,,,,,,,,,,,
2024-03-01,169.39999389648438,517.1500244140625,0.0432807183128799,0.2392583025963972,169.16073559388798,,0.033603432751116,,,,,,,,,,,,,,,
2024-03-04,175.25,525.0999755859375,0.6144094208250431,3.3845807598627573,171.86541924013724,,0.0433056647983547,,,,,,,,,,,,,,,
2024-03-05,175.85000610351562,528.0499877929688,0.5336727537607655,2.9312296553233352,172.9187764481923,,0.0401798966237479,,,,,,,,,,,,,,,
2024-03-06,177.35000610351562,517.2000122070312,1.42022921033951,7.797030959818954,169.55297514369667,,0.0462670554723712,,,,,,,,,,,,,,,
2024-03-07,174.60000610351562,508.5,1.4084744766403408,7.706266992558568,166.89373911095706,,0.0426468492241759,,,,,,,,,,,,,,,
2024-03-11,174.25,511.8500061035156,1.1187653263735793,6.104717726685777,168.14528227331422,,0.0340272519793617,,,,,,,,,,,,,,,
2024-03-12,172.89999389648438,514.2999877929688,0.7077889812199083,3.850752452431891,169.04924144405248,,0.0280073569493603,,,,,,,,,,,,,,,
