Dates,TORNTPHARM.NS Y,ALKEM.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of ALKEM.NS X,Effective Margin of TORNTPHARM.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of TORNTPHARM.NS X,Effective Investment of TORNTPHARM.NS Y,Multiplier X,Multiplier Y
2023-05-30,1713.550048828125,3358.699951171875,2.181144118280928,205.30777564190063,1508.2422731862243,1.0,0.1534900180464228,1.0,6785.800048828125,67.85800048828125,33.58699951171875,34.2710009765625,121.0,4.482156036072714,304.150146484375,448.2156036072714,986.250244140625,-682.10009765625,3358.699951171875,3427.10009765625,1.0,2.0
2023-05-31,1835.800048828125,3359.60009765625,3.4319898044572112,326.6911874480893,1509.1088613800357,,0.3980282538274367,2.0,10211.44970703125,102.1144970703125,49.240498046875,52.8739990234375,74.0,3.952919538418334,403.650390625,395.2919538418334,513.650390625,-110.0,4924.0498046875,5287.39990234375,1.0,2.0
2023-06-01,1774.800048828125,3380.35009765625,2.7593465786842266,264.49002636007845,1510.3100224680466,,0.3891475996454834,,,,,,,,,,,,,,,
2023-06-02,1777.449951171875,3363.75,2.7647687985740474,266.7833399350293,1510.6666112368457,,0.3957298487720289,,,,,,,,,,,,,,,
2023-06-05,1775.25,3395.699951171875,2.708506668049313,263.1546757311769,1512.095324268823,,0.426015384952181,,,,,,,,,,,,,,,
2023-06-06,1788.0999755859375,3388.800048828125,2.8133768207588936,275.4462217809478,1512.6537538049895,,0.4551794123450216,,,,,,,,,,,,,,,
2023-06-07,1802.050048828125,3407.60009765625,2.918966045528604,288.2789225546446,1513.7711262734804,,0.4948400305873289,,,,,,,,,,,,,,,
2023-06-08,1797.800048828125,3442.050048828125,2.837191853587465,282.44576745186464,1515.3542813762604,,0.5029132698195908,Individual Breakup,,Lot TORNTPHARM.NS Y,Lot  ALKEM.NS X,Total Profit,Total Trade,,,,,,,,,
2023-06-09,1805.949951171875,3414.5,2.894109354841171,290.5091523518445,1515.4407988200303,,0.5175424580268488,Margin of ALKEM.NS X,Margin of TORNTPHARM.NS Y,1,1,707.800537109375,2,,,,,,,,,
2023-06-12,1806.3499755859373,3347.5,2.8835260053667846,291.9358839346801,1514.4140916512574,,0.5331328313583104,1,1,,,,,,,,,,,,,
2023-06-13,1816.1500244140625,3389.449951171875,2.937493274909067,299.92858768807173,1516.2214367259908,,0.5632459966936425,,,,,,,,,,,,,,,
2023-06-14,1831.5,3372.85009765625,3.055751659785562,314.95281333584444,1516.5471866641556,,0.6075643905933505,,,,,,,,,,,,,,,
2023-06-15,1839.199951171875,3394.39990234375,3.0878665038886437,321.321630488296,1517.878320683579,,0.6294997161820765,,,,,,,,,,,,,,,
2023-06-16,1858.199951171875,3398.949951171875,3.2275145985579514,339.3682753400972,1518.8316758317778,,0.6833171744678153,,,,,,,,,,,,,,,
2023-06-19,1857.75,3402.60009765625,3.1822593470291745,337.974527199337,1519.775472800663,,0.7012689615866454,,,,,,,,,,,,,,,
2023-06-20,1860.050048828125,3383.89990234375,3.1689666218602577,339.92843435271243,1520.1216144754126,,0.7075839315527305,,,,,,,,,,,,,,,
2023-06-21,1862.199951171875,3389.89990234375,3.148253519132986,341.10938126436827,1521.0905699075067,,0.7114865330935995,,,,,,,,,,,,,,,
2023-06-22,1862.6500244140625,3349.39990234375,3.1241781252400616,341.85120971350057,1520.798814700562,,0.721559165931462,,,,,,,,,,,,,,,
2023-06-23,1863.050048828125,3349.949951171875,3.090708471814962,341.4077319752196,1521.6423168529054,,0.7307399448410793,,,,,,,,,,,,,,,
2023-06-26,1867.75,3401.5,3.08356932440381,343.8585543266054,1523.8914456733946,,0.7383121878253368,,,,,,,,,,,,,,,
