Dates,PAGEIND.NS Y,ABFRL.NS X,Standard Residual,Residual,Y Predicted,Signal,Trades,Investments,Net Investments,Effective Margin of ABFRL.NS X,Effective Margin of PAGEIND.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of PAGEIND.NS X,Effective Investment of PAGEIND.NS Y,Multiplier X,Multiplier Y
2023-01-19,40651.94921875,259.54998779296875,0.3627904137500975,1005.4120230597472,39646.53719569025,,,,,,,,,,,,,,,,
2023-01-20,40235.30078125,259.6000061035156,0.2100946947723841,582.2150541899828,39653.08572706002,,,,,,,,,,,,,,,,
2023-01-23,40601.3984375,261.1000061035156,0.2687868198907885,744.6166287709784,39856.78180872902,,,,,,,,,,,,,,,,
2023-01-24,40116.6484375,260.8500061035156,0.107694980513986,298.05154052026774,39818.59689697973,,,,,,,,,,,,,,,,
2023-01-25,39854.8984375,255.8999938964844,0.2599038754388887,718.7053109826084,39136.19312651739,,,,,,,,,,,,,,,,
2023-01-27,39871.75,250.5500030517578,0.5351813692651427,1477.2025598018954,38394.547440198105,,,,,,,,,,,,,,,,
2023-01-30,40242.55078125,250.1000061035156,0.6933447291741277,1912.9426754523663,38329.60810579763,,,,,,,,,,,,,,,,
2023-01-31,40036.5,256.6499938964844,0.2933764457466096,808.5346193775695,39227.96538062243,,,,,,,,,,,,,,,,
2023-02-01,40447.1015625,251.8500061035156,0.6877052960644271,1890.4152792874884,38556.68628321251,,,,,,,,,,,,,,,,
2023-02-02,40052.55078125,248.1000061035156,0.7382463937702377,2024.6833569269584,38027.86742432304,,,,,,,,,,,,,,,,
2023-02-03,39815.75,250.5,0.53401327430626,1461.882920374395,38353.867079625605,,,,,,,,,,,,,,,,
2023-02-06,39528.3984375,255.6999969482422,0.1663749852545482,455.0231194087246,39073.37531809128,,,,,,,,,,,,,,,,
2023-02-07,39455.8515625,251.6499938964844,0.3488868687398219,953.2066414532674,38502.64492104673,,,,,,,,,,,,,,,,
2023-02-08,39351.69921875,250.4499969482422,0.3758689288049099,1025.0158607561316,38326.68335799387,,,,,,,,,,,,,,,,
2023-02-09,37960.1484375,256.29998779296875,-0.4313760190165401,-1171.599152248178,39131.74758974818,,,,,,,,,,,,,,,,
2023-02-10,38786.19921875,254.6999969482422,-0.0408497508494334,-110.6913196021851,38896.890538352185,,,,,,,,,,,,,,,,
2023-02-13,38458.25,248.3000030517578,0.1757885396701831,475.14082436983153,37983.10917563017,,,,,,,,,,,,,,,,
2023-02-14,38396.19921875,247.8999938964844,0.1777039231315408,479.4566869171904,37916.74253183281,,,,,,,,,,,,,,,,
2023-02-15,38377.80078125,256.8500061035156,-0.2961806467773922,-798.0885741800084,39175.88935543001,,,,,,,,,,,,,,,,
2023-02-16,38728.05078125,261.25,-0.395750633805456,-1065.5744539926818,39793.62523524268,,,,,,,,,,,,,,,,
2023-02-17,38878.1015625,262.29998779296875,-0.3931096131327562,-1057.1621036065771,39935.26366610658,,,,,,,,,,,,,,,,
2023-02-20,38573.55078125,258.8999938964844,-0.3240755283041381,-871.0706363408972,39444.6214175909,,,,,,,,,,,,,,,,
2023-02-21,38648.6015625,246.6000061035156,0.357625031963867,961.072427342282,37687.52913515772,,,,,,,,,,,,,,,,
2023-02-22,38133.25,234.3999938964844,0.8164441100674108,2193.061834739914,35940.188165260086,,,,,,,,,,,,,,,,
2023-02-23,38062.8515625,231.25,0.9558784757294768,2569.464762006668,35493.38680049333,,,,,,,,,,,,,,,,
2023-02-24,38064.0,229.8500061035156,1.027149014993762,2763.833146906174,35300.166853093826,,,,,,,,,,,,,,,,
2023-02-27,37795.6015625,230.9499969482422,0.8648395043838462,2328.8036144611838,35466.79794803882,,,,,,,,,,,,,,,,
2023-02-28,37969.6484375,229.6999969482422,0.989370608712738,2665.2759915434144,35304.372445956586,,,,,,,,,,,,,,,,
2023-03-01,38190.75,235.3999938964844,0.7646545862997309,2059.688420231861,36131.06157976814,,,,,,,,,,,,,,,,
2023-03-02,37417.30078125,236.6000061035156,0.4093961615874842,1101.1626361149538,36316.138145135046,,,,,,,,,,,,,,,,
2023-03-03,37296.3515625,236.0,0.390951807626424,1048.7211566181213,36247.63040588188,,,,,,,,,,,,,,,,
2023-03-06,37305.3515625,236.6499938964844,0.3541384506908531,946.2292163082602,36359.12234619174,,,,,,,,,,,,,,,,
2023-03-08,37266.05078125,235.8500061035156,0.3755957675951136,997.4950091621212,36268.55577208788,,,,,,,,,,,,,,,,
2023-03-09,36653.94921875,235.0500030517578,0.1810217591339184,478.32500933013216,36175.62420941987,,,,,,,,,,,,,,,,
2023-03-10,37029.19921875,235.0,0.319652530353058,841.1124789963797,36188.08673975362,,,,,,,,,,,,,,,,
2023-03-13,36267.1484375,227.8000030517578,0.4084926664721069,1069.6521255406478,35197.49631195935,,,,,,,,,,,,,,,,
2023-03-14,36288.8515625,218.1499938964844,0.9263722299222644,2414.662413366321,33874.18914913368,,,,,,,,,,,,,,,,
2023-03-15,37443.80078125,214.75,1.539461458004508,4009.3705299760913,33434.43025127391,,,,,,,,,,,,,,,,
2023-03-16,37025.94921875,215.0,1.353553089259631,3525.8550354508043,33500.0941832992,,,,,,,,,,,,,,,,
