Dates,ICICIGI.NS Y,HDFCAMC.NS X,Standard Residual,Residual,Y Predicted,Signal,Trades,Investments,Net Investments,Effective Margin of HDFCAMC.NS X,Effective Margin of ICICIGI.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of ICICIGI.NS X,Effective Investment of ICICIGI.NS Y,Multiplier X,Multiplier Y
2022-10-14,1126.6500244140625,1896.8499755859373,-1.609534825549302,-91.6265639532328,1218.2765883672953,,,,,,,,,,,,,,,,
2022-10-17,1132.3499755859375,1914.3499755859373,-1.586947444129596,-90.3873763128804,1222.737351898818,,,,,,,,,,,,,,,,
2022-10-18,1149.4000244140625,1934.199951171875,-1.3779055130055489,-78.48620212548303,1227.8862265395455,,,,,,,,,,,,,,,,
2022-10-19,1137.9000244140625,1960.300048828125,-1.6983780738546848,-96.77747885496274,1234.6775032690252,,,,,,,,,,,,,,,,
2022-10-20,1152.949951171875,2035.3499755859373,-1.7842145409157115,-101.74992325536688,1254.699874427242,,,,,,,,,,,,,,,,
2022-10-21,1151.75,2069.550048828125,-1.9594637393278649,-111.94462521919172,1263.6946252191915,,,,,,,,,,,,,,,,
2022-10-24,1150.0,2060.64990234375,-1.9394268447630112,-111.04914072580824,1261.0491407258082,,,,,,,,,,,,,,,,
2022-10-25,1153.949951171875,2060.14990234375,-1.8606567729098944,-106.7427870331087,1260.6927382049837,,,,,,,,,,,,,,,,
2022-10-27,1162.050048828125,2078.64990234375,-1.8005660763709028,-103.46387036398733,1265.5139191921123,,,,,,,,,,,,,,,,
2022-10-28,1164.3499755859375,2069.300048828125,-1.7136585128379915,-98.51499158531442,1262.864967171252,,,,,,,,,,,,,,,,
2022-10-31,1169.949951171875,2074.60009765625,-1.6368397317872525,-94.20586941887473,1264.1558205907495,,,,,,,,,,,,,,,,
2022-11-01,1172.0999755859375,2090.25,-1.6690657213023334,-96.17034160877029,1268.2703171947078,,,,,,,,,,,,,,,,
2022-11-02,1167.8499755859375,2105.85009765625,-1.812296932693636,-104.53739090236968,1272.3873664883072,,,,,,,,,,,,,,,,
2022-11-03,1165.199951171875,2098.199951171875,-1.8182513629899568,-104.98743186329555,1270.1873830351706,,,,,,,,,,,,,,,,
2022-11-04,1161.1500244140625,2088.550048828125,-1.838151014451226,-106.2690885864381,1267.4191130005006,,,,,,,,,,,,,,,,
2022-11-07,1160.25,2088.60009765625,-1.8487096150725488,-107.01888616140604,1267.268886161406,,,,,,,,,,,,,,,,
2022-11-09,1155.5,2099.800048828125,-1.9763233680594243,-114.61402660014572,1270.1140266001455,,,,,,,,,,,,,,,,
2022-11-10,1134.8499755859375,2084.10009765625,-2.2506693356808176,-130.71075671696644,1265.560732302904,-1.0,,,,,,,,,,,,,,,
2022-11-11,1131.9000244140625,2102.35009765625,-2.375017566248539,-138.35707841120438,1270.2571028252669,,,,,,,,,,,,,,,,
2022-11-14,1133.449951171875,2072.050048828125,-2.1972301168605632,-128.24388929213956,1261.6938404640146,,,,,,,,,,,,,,,,
2022-11-15,1120.199951171875,2078.89990234375,-2.44372413311364,-143.06163166309943,1263.2615828349744,,,,,,,,,,,,,,,,
2022-11-16,1131.3499755859375,2073.25,-2.2115157022487977,-129.9934599182939,1261.3434355042314,,,,,,,,,,,,,,,,
2022-11-17,1127.25,2047.300048828125,-2.146905902566663,-126.59552211403116,1253.8455221140312,,,,,,,,,,,,,,,,
2022-11-18,1136.699951171875,2052.550048828125,-1.998188205085038,-118.2200546321526,1254.9200058040276,,,,,,,,,,,,,,,,
2022-11-21,1127.75,2071.449951171875,-2.222092919177378,-132.0088854916512,1259.7588854916512,,,,,,,,,,,,,,,,
2022-11-22,1128.6500244140625,2105.89990234375,-2.3503095820847726,-140.28320636427816,1268.9332307783409,,,,,,,,,,,,,,,,
2022-11-23,1133.949951171875,2128.449951171875,-2.3447545402817505,-140.74888635993693,1274.698837531812,,,,,,,,,,,,,,,,
2022-11-24,1169.9000244140625,2124.550048828125,-1.7170130211980863,-103.37442957947178,1273.2744539935345,,,,,,,,,,,,,,,,
2022-11-25,1159.3499755859375,2162.949951171875,-2.0539364707946373,-124.20734527990636,1283.5573208658438,,,,,,,,,,,,,,,,
2022-11-28,1158.800048828125,2166.25,-2.0627522307132025,-125.28277120214466,1284.0828200302697,,,,,,,,,,,,,,,,
2022-11-29,1175.699951171875,2173.64990234375,-1.8070207430944716,-109.98540659707714,1285.685357768952,,,,,,,,,,,,,,,,
2022-11-30,1211.1500244140625,2187.10009765625,-1.2797184706008586,-77.93707728897448,1289.087101703037,,,,,,,,,,,,,,,,
2022-12-01,1224.5999755859375,2199.89990234375,-1.112490159947929,-67.68552271142516,1292.285498297363,,,,,,,,,,,,,,,,
2022-12-02,1238.6500244140625,2193.949951171875,-0.8510872024172017,-51.57895368550999,1290.2289780995725,,,,,,,,,,,,,,,,
2022-12-05,1223.4000244140625,2186.800048828125,-1.0649938007518605,-64.47806556324667,1287.8780899773092,,,,,,,,,,,,,,,,
2022-12-06,1220.1500244140625,2192.0,-1.1372066005281696,-68.89550018565228,1289.0455245997148,,,,,,,,,,,,,,,,
2022-12-07,1245.9000244140625,2273.800048828125,-1.085766473751144,-65.87024652464083,1311.770270938703,,,,,,,,,,,,,,,,
2022-12-08,1249.1500244140625,2295.35009765625,-1.1275393803264375,-68.49564828387838,1317.6456726979409,,,,,,,,,,,,,,,,
