Dates,HEROMOTOCO.NS Y,BAJAJ-AUTO.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of BAJAJ-AUTO.NS X,Effective Margin of HEROMOTOCO.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of HEROMOTOCO.NS X,Effective Investment of HEROMOTOCO.NS Y,Multiplier X,Multiplier Y
2024-01-01,4118.5498046875,6701.10009765625,1.9622989584094763,336.2274644708482,3782.322340216652,,0.1945453378434626,,,,,,,,,,,,,,,
2024-01-02,4088.199951171875,6665.0498046875,1.8159753617335996,312.36490258217964,3775.835048589696,,0.183296956940679,,,,,,,,,,,,,,,
2024-01-03,3989.85009765625,6986.5,0.4790739827996937,82.20300680146283,3907.647090854787,,0.0842877680089884,,,,,,,,,,,,,,,
2024-01-04,3946.949951171875,6922.14990234375,0.3682241026178605,63.25122492921946,3883.698726242656,,0.0784811900357155,,,,,,,,,,,,,,,
2024-01-05,3990.300048828125,6978.5,0.4719393853591179,81.04378759589963,3909.256261232226,,0.0807899558577562,,,,,,,,,,,,,,,
2024-01-08,4009.5,6983.85009765625,0.5530049409608234,94.99670199574577,3914.5032980042542,,0.0795053828770723,,,,,,,,,,,,,,,
2024-01-09,4112.5,7093.89990234375,0.8645864890579836,148.47489277743443,3964.0251072225656,,0.0861216308474466,,,,,,,,,,,,,,,
2024-01-10,4138.0498046875,7053.75,1.0744452003310472,184.7853128209981,3953.264491866502,,0.0954889894978272,,,,,,,,,,,,,,,
2024-01-11,4342.2001953125,7298.85009765625,1.623651350065157,279.3892876665659,4062.810907645934,,0.1029127163727401,,,,,,,,,,,,,,,
2024-01-12,4383.14990234375,7301.9501953125,1.790081677213207,308.7134257943344,4074.436476549416,,0.105473578346791,,,,,,,,,,,,,,,
2024-01-15,4372.39990234375,7301.9501953125,1.668694153078775,288.1642223906033,4084.2356799531462,,0.0990304706912347,,,,,,,,,,,,,,,
2024-01-16,4384.64990234375,7293.9501953125,1.700991010202405,294.20761308463625,4090.4422892591137,,0.0802499076756887,,,,,,,,,,,,,,,
2024-01-17,4370.85009765625,7165.9501953125,1.871850776179296,324.3975399950623,4046.452557661188,,0.092092089671856,,,,,,,,,,,,,,,
2024-01-18,4394.0,7083.60009765625,2.1431867360674035,372.42095725990976,4021.57904274009,,0.1257921155886933,,,,,,,,,,,,,,,
