Dates,COFORGE.NS Y,TECHM.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of TECHM.NS X,Effective Margin of COFORGE.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of COFORGE.NS X,Effective Investment of COFORGE.NS Y,Multiplier X,Multiplier Y
2024-02-06,6560.7998046875,1351.050048828125,2.261335669529265,1500.7442701476648,5060.055534539835,,0.9153387493116384,,,,,,,,,,,,,,,
2024-02-07,6583.5,1318.0,2.4232243717088786,1617.0551293935175,4966.444870606482,,0.923785471495294,,,,,,,,,,,,,,,
2024-02-08,6608.35009765625,1309.25,2.471376568504084,1657.5158170707018,4950.834280585548,,0.9153678646694584,,,,,,,,,,,,,,,
2024-02-09,6500.75,1311.050048828125,2.273972735829252,1531.544899946487,4969.205100053513,,0.87938457037164,,,,,,,,,,,,,,,
2024-02-12,6666.2001953125,1318.800048828125,2.4475092847116877,1656.0453447226128,5010.154850589887,,0.92502603462631,,,,,,,,,,,,,,,
2024-02-13,6661.89990234375,1328.449951171875,2.36028916644188,1603.331945183013,5058.567957160737,,0.9063158597245876,,,,,,,,,,,,,,,
2024-02-14,6472.14990234375,1292.9000244140625,2.2382261104772097,1526.323289125732,4945.826613218018,,0.8925325914729121,,,,,,,,,,,,,,,
2024-02-15,6644.7998046875,1300.3499755859375,2.42244138135216,1658.2631812373293,4986.536623450171,,0.9286412156879637,,,,,,,,,,,,,,,
2024-02-16,6665.39990234375,1302.550048828125,2.410326902332816,1655.7552779822445,5009.6446243615055,,0.7515731738392455,,,,,,,,,,,,,,,
2024-02-19,6754.89990234375,1310.0,2.467962744702553,1700.7437591497246,5054.156143194025,,0.8140855718223792,,,,,,,,,,,,,,,
2024-02-20,6653.4501953125,1320.550048828125,2.2338343790158466,1542.0122604646558,5111.437934847844,,0.7347884649708085,,,,,,,,,,,,,,,
2024-02-21,6546.0,1296.5999755859375,2.184442502526864,1512.1993687202555,5033.800631279744,,0.7240266709957688,,,,,,,,,,,,,,,
2024-02-22,6617.7001953125,1328.0999755859375,2.084768446265887,1445.2125424248825,5172.4876528876175,,0.7190138528516318,,,,,,,,,,,,,,,
2024-02-23,6606.0,1322.25,2.073978017628612,1440.6859056588237,5165.314094341176,,0.7248593234277317,,,,,,,,,,,,,,,
2024-02-26,6593.39990234375,1298.25,2.169915908868661,1512.1979906197976,5081.201911723952,,0.7335160835328388,,,,,,,,,,,,,,,
2024-02-27,6561.5498046875,1296.050048828125,2.1132107143352084,1476.642719574745,5084.907085112755,,0.7144440590860024,,,,,,,,,,,,,,,
2024-02-28,6464.64990234375,1285.8499755859375,2.012594072566549,1409.3217067677906,5055.328195575959,,0.6926646283602278,,,,,,,,,,,,,,,
2024-02-29,6554.0498046875,1273.8499755859375,2.188501129753217,1536.9823153039288,5017.067489383571,,0.7025299735176618,,,,,,,,,,,,,,,
2024-03-01,6504.7001953125,1271.800048828125,2.108439465397495,1484.5293160999536,5020.170879212546,,0.7246460217311513,,,,,,,,,,,,,,,
2024-03-04,6442.7001953125,1280.050048828125,1.9490002706521417,1373.724883608557,5068.975311703943,,0.6305423767919569,,,,,,,,,,,,,,,
2024-03-05,6316.4501953125,1272.5,1.798105210178149,1269.2120775882777,5047.238117724222,,0.3822217257540745,,,,,,,,,,,,,,,
2024-03-06,6323.2998046875,1271.0,1.798086969711557,1270.4101998433898,5052.88960484411,,0.2881881140174295,,,,,,,,,,,,,,,
2024-03-07,6253.7001953125,1288.1500244140625,1.5703866589704976,1106.5377780141043,5147.162417298396,,0.2284201614285738,,,,,,,,,,,,,,,
2024-03-11,6247.64990234375,1289.0,1.5351770682521422,1077.120308360374,5170.529593983376,,0.1991852574935682,,,,,,,,,,,,,,,
2024-03-12,6263.64990234375,1292.300048828125,1.5142277669558015,1057.658488121394,5205.991414222356,,0.164679009330572,,,,,,,,,,,,,,,
2024-03-13,6173.60009765625,1277.199951171875,1.467061970207612,1019.9267708375464,5153.673326818704,,0.1553516381975374,,,,,,,,,,,,,,,
2024-03-14,6087.60009765625,1293.3499755859375,1.2106032775047093,836.2621593087952,5251.337938347455,,0.1162006898357628,,,,,,,,,,,,,,,
2024-03-15,6116.39990234375,1282.199951171875,1.3109235630641698,900.4310110811093,5215.968891262641,,0.142404748762113,,,,,,,,,,,,,,,
2024-03-18,5697.14990234375,1272.6500244140625,0.7507335284461493,512.0659396634219,5185.083962680328,,0.0273418368754709,,,,,,,,,,,,,,,
2024-03-19,5557.5498046875,1252.25,0.683266497832602,462.994068961576,5094.555735725924,,0.0191457825703496,,,,,,,,,,,,,,,
2024-03-20,5529.75,1264.300048828125,0.5250637694477023,352.13825417625594,5177.611745823744,,0.0072556401943977,,,,,,,,,,,,,,,
2024-03-21,5706.75,1282.75,0.6123786759318893,405.955167477201,5300.794832522799,,0.01155822982256,,,,,,,,,,,,,,,
2024-03-22,5540.10009765625,1262.6500244140625,0.4977443910288162,325.65015046013195,5214.449947196118,,0.0045740330302237,,,,,,,,,,,,,,,
2024-03-26,5547.2998046875,1254.3499755859375,0.5551697232052353,358.6626872925699,5188.63711739493,,0.0047664314103888,,,,,,,,,,,,,,,
2024-03-27,5549.25,1253.800048828125,0.536613594132903,341.70049863184795,5207.549501368152,,0.0116760318992968,,,,,,,,,,,,,,,
2024-03-28,5502.4501953125,1248.0999755859375,0.4900344928054752,307.5184619389556,5194.931733373544,,0.0040100025485251,,,,,,,,,,,,,,,
2024-04-01,5484.0498046875,1244.550048828125,0.4717888772170056,292.4045850917128,5191.645219595787,,0.0031292509752778,,,,,,,,,,,,,,,
2024-04-02,5556.25,1236.800048828125,0.6443379789465213,393.7104031192621,5162.539596880738,,0.002249036137025,,,,,,,,,,,,,,,
2024-04-03,5662.60009765625,1255.1500244140625,0.6007218304579364,361.4467859969327,5301.153311659317,,0.0023272140657066,,,,,,,,,,,,,,,
2024-04-04,5819.4501953125,1279.25,0.5655099898611745,334.6480632464463,5484.802132066054,,0.0022139971484591,,,,,,,,,,,,,,,
2024-04-05,5782.89990234375,1263.4000244140625,0.6518134701133507,379.7962114357215,5403.1036909080285,,0.0004734862022185,,,,,,,,,,,,,,,
2024-04-08,5682.2001953125,1265.1500244140625,0.4276598560615885,245.27008574158756,5436.9301095709125,,0.0005461059925737,,,,,,,,,,,,,,,
2024-04-09,5711.64990234375,1251.4000244140625,0.6172346814339236,347.42238215431735,5364.227520189433,,0.000161547223137,,,,,,,,,,,,,,,
2024-04-10,5702.4501953125,1266.300048828125,0.3791191444578038,209.33850522026296,5493.111690092237,,0.0001247732198874,,,,,,,,,,,,,,,
2024-04-12,5616.25,1242.0999755859375,0.5126108669467621,277.18572565482646,5339.0642743451735,,7.677143179262667e-05,,,,,,,,,,,,,,,
2024-04-15,5396.2001953125,1218.75,0.4035590338839403,213.60225824335976,5182.59793706914,,0.0006034163230913,,,,,,,,,,,,,,,
2024-04-16,5209.89990234375,1195.800048828125,0.3612100973328584,186.95553288709743,5022.944369456653,,0.0015199062619667,,,,,,,,,,,,,,,
2024-04-18,5206.89990234375,1179.6500244140625,0.5873381047044356,299.03181580249475,4907.868086541255,,0.0005174977301958,,,,,,,,,,,,,,,
2024-04-19,5118.14990234375,1193.6500244140625,0.1887675732259933,94.8348054820899,5023.31509686166,,0.000535713672336,,,,,,,,,,,,,,,
2024-04-22,5100.0498046875,1208.050048828125,-0.088687205389455,-43.86264868867056,5143.912453376171,0.0,0.0005397399275721,,,,,,,,,,,,,,,
2024-04-23,5217.14990234375,1200.25,0.2591379153149207,126.29324406014348,5090.856658283607,,0.0008548528749581,,,,,,,,,,,,,,,
2024-04-24,5192.64990234375,1185.699951171875,0.4367268293405673,209.91957582759824,4982.730326516152,,0.0005776071682396,,,,,,,,,,,,,,,
2024-04-25,5210.5,1190.300048828125,0.3893007659879287,184.86115822433203,5025.638841775668,,0.0007027935432444,,,,,,,,,,,,,,,
2024-04-26,5251.0,1278.75,-1.0491883643635234,-491.6306044477224,5742.630604447722,,0.0005213985293439,,,,,,,,,,,,,,,
2024-04-29,5184.2001953125,1288.300048828125,-1.3798270100806829,-640.2294366665519,5824.429631979052,,0.001112969788739,,,,,,,,,,,,,,,
2024-04-30,5103.25,1263.5,-1.14639754164742,-526.6325420660278,5629.882542066028,,0.001247974926027,,,,,,,,,,,,,,,
2024-05-02,4985.7001953125,1266.9000244140625,-1.4808225028841782,-675.3231479684009,5661.023343280901,,0.0019623874865936,,,,,,,,,,,,,,,
2024-05-03,4482.5498046875,1250.449951171875,-2.296461441656814,-1045.2490856768882,5527.798890364388,,3.493804478349566e-05,,,,,,,,,,,,,,,
2024-05-06,4413.0498046875,1262.25,-2.655440401548656,-1208.968156556236,5622.017961243736,,0.0001991697211571,,,,,,,,,,,,,,,
2024-05-07,4419.14990234375,1292.449951171875,-3.180614999123637,-1446.6359543518977,5865.785856695647,,0.0005480093402437,,,,,,,,,,,,,,,
2024-05-08,4409.5498046875,1287.0,-3.1397778378780066,-1415.711609070012,5825.261413757512,,0.0008698676414675,,,,,,,,,,,,,,,
2024-05-09,4301.7998046875,1269.0999755859375,-3.076873187940926,-1379.799343338539,5681.599148026039,,0.0013349772714338,,,,,,,,,,,,,,,
2024-05-10,4465.2998046875,1264.4000244140625,-2.657490091066513,-1180.405509704212,5645.705314391712,,0.00062055839426,,,,,,,,,,,,,,,
2024-05-13,4534.85009765625,1262.050048828125,-2.4776106153187096,-1092.8459688066068,5627.696066462857,,0.0010039121064306,,,,,,,,,,,,,,,
2024-05-14,4559.35009765625,1275.5,-2.6854541723382863,-1177.4091633412909,5736.759260997541,,0.0025536017046037,,,,,,,,,,,,,,,
2024-05-15,4614.9501953125,1274.5,-2.5474595575893337,-1112.658560065138,5727.608755377638,,0.0024220416778969,,,,,,,,,,,,,,,
2024-05-16,4680.9501953125,1307.949951171875,-3.005304133724213,-1312.7316056687669,5993.681800981267,,0.0103131943203948,,,,,,,,,,,,,,,
2024-05-17,4712.60009765625,1305.4000244140625,-2.8711533620009666,-1255.7623599937606,5968.362457650011,,0.0149045638631146,,,,,,,,,,,,,,,
2024-05-21,4790.14990234375,1323.9000244140625,-3.0037996249343744,-1318.9527621868783,6109.102664530628,,0.017512912844009,,,,,,,,,,,,,,,
