Dates,COFORGE.NS Y,BSOFT.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of BSOFT.NS X,Effective Margin of COFORGE.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of COFORGE.NS X,Effective Investment of COFORGE.NS Y,Multiplier X,Multiplier Y
2023-05-18,4206.14990234375,319.0,0.5111017544713758,228.81624086544207,3977.333661478308,,0.1608187234000154,,,,,54.840498046875,,,,,,,5332.25,5484.0498046875,7.0,1.0
2023-05-19,4278.14990234375,334.6499938964844,0.4353507844269521,194.6880990309128,4083.461803312837,,0.1530675303030909,,,,,,,,,,,,,,,
2023-05-22,4370.9501953125,340.1000061035156,0.5580747240555227,249.2519334312292,4121.698261881271,,0.1675168362682715,,,,,,,,,,,,,,,
2023-05-23,4304.5,334.75,0.4850162746222852,216.37154419203037,4088.1284558079697,,0.1587602255292978,,,,,,,,,,,,,,,
2023-05-24,4255.39990234375,330.79998779296875,0.4298502863047321,191.50240308196044,4063.8974992617896,,0.1709656268445437,,,,,,,,,,,,,,,
2023-05-25,4297.25,335.3999938964844,0.4522550215442456,201.31788694999068,4095.932113050009,,0.1743155999809892,,,,,,,,,,,,,,,
2023-05-26,4459.9501953125,339.5,0.753043994907021,335.0834908080278,4124.866704504472,,0.201618513231042,Individual Breakup,,Lot COFORGE.NS Y,Lot  BSOFT.NS X,Total Profit,Total Trade,,,,,,,,,
2023-05-29,4420.14990234375,339.54998779296875,0.6593850390924473,293.35233424191574,4126.797568101834,,0.1886009888767584,Margin of BSOFT.NS X,Margin of COFORGE.NS Y,1,-472.35009765625,473.35009765625,0,,,,,,,,,
2023-05-30,4400.14990234375,336.70001220703125,0.6528658801670297,290.3287158322755,4109.8211865114745,,0.186962477552586,1,1,,,,,,,,,,,,,
2023-05-31,4555.10009765625,343.5,0.8967700794992539,398.8049126554579,4156.295185000792,,0.2027891925095091,,,,,,,,,,,,,,,
2023-06-01,4562.14990234375,343.8500061035156,0.9033234991657624,401.7308071371099,4160.41909520664,,0.1960312496260749,,,,,,,,,,,,,,,
2023-06-02,4590.7998046875,347.79998779296875,0.9055861654721192,402.6868787856593,4188.112925901841,,0.1749280916234828,,,,,,,,,,,,,,,
2023-06-05,4592.4501953125,346.45001220703125,0.925300640158992,411.15969824252807,4181.290497069972,,0.1779642740329872,,,,,,,,,,,,,,,
2023-06-06,4415.5,343.54998779296875,0.5667437773844082,251.52866278947204,4163.971337210528,,0.1491706082786647,,,,,,,,,,,,,,,
2023-06-07,4452.0498046875,340.45001220703125,0.6916349572296171,306.5705349891823,4145.479269698318,,0.1543323311538625,,,,,,,,,,,,,,,
2023-06-08,4385.5498046875,333.70001220703125,0.6382888514255918,282.54318419077845,4103.006620496722,,0.1426723307887096,,,,,,,,,,,,,,,
2023-06-09,4408.0,328.5,0.7626416882973969,337.1072584827889,4070.892741517211,,0.1504795413423512,,,,,,,,,,,,,,,
2023-06-12,4506.2998046875,337.70001220703125,0.8455498522925513,373.3760908349914,4132.923713852509,,0.1509083740861939,,,,,,,,,,,,,,,
2023-06-13,4567.89990234375,335.8999938964844,1.0080309699031562,444.70784496292345,4123.192057380827,,0.1701825429172593,,,,,,,,,,,,,,,
2023-06-14,4619.60009765625,338.25,1.0861277658903437,478.950408665698,4140.649688990552,,0.1821426901471092,,,,,,,,,,,,,,,
2023-06-15,4582.9501953125,334.95001220703125,1.0477894937999093,461.8538502341162,4121.096345078384,,0.2013953190254933,,,,,,,,,,,,,,,
2023-06-16,4594.25,339.70001220703125,0.9986667273757251,440.2563296146491,4153.993670385351,,0.1881467356209974,,,,,,,,,,,,,,,
2023-06-19,4562.89990234375,335.3500061035156,0.9879831802992748,435.4432657853376,4127.456636558412,,0.1758489910723205,,,,,,,,,,,,,,,
2023-06-20,4559.25,337.29998779296875,0.9468686306861398,417.087745971583,4142.162254028417,,0.201970500168589,,,,,,,,,,,,,,,
2023-06-21,4604.85009765625,339.54998779296875,1.012742396467073,446.2310252915768,4158.619072364673,,0.2146059226166477,,,,,,,,,,,,,,,
2023-06-22,4534.7001953125,344.20001220703125,0.7812980739461169,344.2698190393376,4190.430376273162,,0.196843206223742,,,,,,,,,,,,,,,
2023-06-23,4499.4501953125,343.70001220703125,0.705764848989938,310.9542702673916,4188.495925045108,,0.1764256912667406,,,,,,,,,,,,,,,
2023-06-26,4606.7001953125,340.1499938964844,0.9978042047012238,439.5924679442687,4167.107727368231,,0.2028143525461714,,,,,,,,,,,,,,,
2023-06-27,4695.4501953125,352.8500061035156,1.0067878708202929,443.6800540658824,4251.770141246618,,0.2050117152775648,,,,,,,,,,,,,,,
2023-06-28,4668.89990234375,351.75,0.9590782778050272,422.7104999099674,4246.189402433783,,0.2082091828826076,,,,,,,,,,,,,,,
